Year,County,ICD Version,Total Admits (Consolidated),30-day Readmits (Consolidated),30-day Readmission Rate (Consolidated),PCPI,Population,Total Admits (Proportion),30-day Readmits (Proportion)
2019,Tulare,ICD-10,22009.0,3112.0,14.14,39842.0,465751,0.04725486365031959,0.006681681842873123
2019,Tuolumne,ICD-10,3581.0,484.0,13.52,45870.0,54290,0.0659605820593111,0.008915085651132805
2019,Ventura,ICD-10,40324.0,6006.0,14.89,62925.0,844203,0.04776576250025172,0.007114402578526729
2019,Yolo,ICD-10,7958.0,1129.0,14.19,55261.0,220019,0.03616960353424022,0.005131375017612115
2019,Yuba,ICD-10,5078.0,789.0,15.54,41278.0,78549,0.06464754484461928,0.010044685482946951
2020,Alameda,ICD-10,54864.0,8381.0,15.28,88190.0,1680466,0.0326480868997052,0.004987307092199426
2020,Alpine,ICD-10,7.0,2.0,28.57,74115.0,1205,0.005809128630705394,0.0016597510373443983
2020,Amador,ICD-10,2484.0,353.0,14.21,47386.0,40525,0.06129549660703269,0.008710672424429364
2020,Butte,ICD-10,19635.0,3585.0,18.26,51323.0,210151,0.09343281735513988,0.01705916222145029
2020,Calaveras,ICD-10,2648.0,358.0,13.52,54125.0,45348,0.05839287289406368,0.00789450471906148
2020,Colusa,ICD-10,998.0,137.0,13.73,56163.0,21864,0.045645810464690816,0.006266008049762166
2020,Contra Costa,ICD-10,44201.0,6583.0,14.89,87839.0,1166069,0.03790599012579873,0.005645463518882674
2020,Del Norte,ICD-10,1174.0,112.0,9.54,41481.0,27604,0.042530068106071586,0.004057382987972757
2020,El Dorado,ICD-10,9180.0,1332.0,14.51,74030.0,191245,0.04800125493476954,0.006964887970927345
2020,Fresno,ICD-10,44932.0,6844.0,15.23,48200.0,1009552,0.04450687037418578,0.006779244655054915
2020,Glenn,ICD-10,1983.0,288.0,14.52,49391.0,28904,0.06860642125657349,0.00996401882092444
2020,Humboldt,ICD-10,5984.0,738.0,12.33,50120.0,136262,0.04391539827684901,0.0054160367527263656
2020,Imperial,ICD-10,7229.0,1015.0,14.04,45909.0,179612,0.04024786762577111,0.00565107008440416
2020,Inyo,ICD-10,855.0,91.0,10.64,59834.0,18987,0.04503081055458998,0.0047927529362195185
2020,Kern,ICD-10,36595.0,4963.0,13.56,44528.0,905910,0.04039584506187149,0.005478469163603448
2020,Kings,ICD-10,5721.0,835.0,14.6,41319.0,152844,0.03743032111172175,0.005463086545759075
2020,Lake,ICD-10,4191.0,618.0,14.75,43949.0,68199,0.061452513966480445,0.00906171644745524
2020,Lassen,ICD-10,614.0,59.0,9.61,37997.0,32314,0.019001052175527635,0.001825834003837346
2020,Los Angeles,ICD-10,391234.0,59374.0,15.18,67904.0,9992813,0.03915153821051189,0.005941670278429107
2020,Madera,ICD-10,5855.0,797.0,13.61,44026.0,156345,0.03744923086763248,0.005097700598036394
2020,Marin,ICD-10,8660.0,1092.0,12.61,145393.0,261305,0.0331413482329079,0.004179024511586077
2020,Mariposa,ICD-10,1007.0,128.0,12.71,57220.0,17119,0.058823529411764705,0.0074770722588936266
2020,Mendocino,ICD-10,4856.0,673.0,13.86,52318.0,91367,0.0531482920529294,0.007365897971915462
2020,Merced,ICD-10,11523.0,1752.0,15.2,44087.0,281830,0.04088634992726112,0.00621651350104673
2020,Modoc,ICD-10,338.0,45.0,13.31,53386.0,8681,0.038935606496947356,0.005183734592788849
2020,Mono,ICD-10,274.0,30.0,10.95,60481.0,13228,0.020713637738131237,0.0022679165406713033
2020,Monterey,ICD-10,17352.0,2283.0,13.16,60598.0,438322,0.0395873353379479,0.005208499687444391
2020,Napa,ICD-10,5168.0,747.0,14.45,82962.0,137459,0.037596665187437706,0.005434347696404019
2020,Nevada,ICD-10,5158.0,682.0,13.22,65064.0,102265,0.05043758861780668,0.0066689483205397745
2020,Orange,ICD-10,109124.0,14464.0,13.25,75074.0,3185734,0.0342539584284187,0.0045402409617375464
2020,Placer,ICD-10,17443.0,2120.0,12.15,73235.0,405927,0.04297078046052615,0.005222613918266093
2020,Plumas,ICD-10,681.0,80.0,11.75,54523.0,19746,0.034487997569127925,0.004051453458928391
2020,Riverside,ICD-10,101235.0,14085.0,13.91,47615.0,2422993,0.04178097089013464,0.005813058477676164
2020,Sacramento,ICD-10,69182.0,10274.0,14.85,57621.0,1586566,0.04360486736763551,0.006475620932252424
2020,San Benito,ICD-10,2082.0,291.0,13.98,60573.0,64530,0.03226406322640632,0.004509530450953045
2020,San Bernardino,ICD-10,91071.0,12977.0,14.25,45347.0,2183391,0.04171080672220413,0.0059435071409564295
2020,San Diego,ICD-10,137277.0,19112.0,13.92,67569.0,3295298,0.04165844788544162,0.005799778957775594
2020,San Joaquin,ICD-10,32822.0,4992.0,15.21,51569.0,780617,0.04204622753539828,0.006394941437350199
2020,San Luis Obispo,ICD-10,11003.0,1398.0,12.71,63129.0,281884,0.03903378694782251,0.004959486881128407
2020,San Mateo,ICD-10,21940.0,2851.0,12.99,141348.0,762479,0.028774562971570366,0.003739119372467963
2020,Santa Barbara,ICD-10,17361.0,2026.0,11.67,68907.0,448424,0.03871559060175191,0.004518045421297701
2020,Santa Clara,ICD-10,56393.0,8118.0,14.4,121845.0,1931168,0.02920149878208421,0.004203673631708893
2020,Santa Cruz,ICD-10,9178.0,1151.0,12.54,77231.0,270474,0.03393302128855269,0.004255492209972123
2020,Shasta,ICD-10,12277.0,1591.0,12.96,51240.0,182002,0.06745530268898144,0.008741662179536489
2020,Sierra,ICD-10,95.0,11.0,11.58,45402.0,3225,0.02945736434108527,0.0034108527131782944
2020,Siskiyou,ICD-10,1791.0,186.0,10.39,49348.0,43995,0.040709171496760996,0.0042277531537674735
2020,Solano,ICD-10,17619.0,2598.0,14.75,58642.0,452723,0.03891783717637496,0.005738608376424436
2020,Sonoma,ICD-10,19924.0,2664.0,13.37,72601.0,488282,0.040804289324611595,0.00545586361979348
2020,Stanislaus,ICD-10,27464.0,3868.0,14.08,48654.0,553257,0.0496405829478886,0.006991325911827596
2020,Sutter,ICD-10,5415.0,776.0,14.33,49370.0,99479,0.054433599051056,0.007800641341388635
2020,Tehama,ICD-10,3505.0,445.0,12.7,44409.0,65687,0.05335911215308965,0.006774552042261026
2020,Trinity,ICD-10,693.0,85.0,12.27,33262.0,16091,0.04306755329065937,0.005282456031321857
2020,Tulare,ICD-10,18786.0,2653.0,14.12,45486.0,473914,0.03964010347869023,0.005598062095654486
2020,Tuolumne,ICD-10,3304.0,474.0,14.35,49614.0,55379,0.059661604579353184,0.008559201141226819
2020,Ventura,ICD-10,34820.0,4945.0,14.2,67666.0,843371,0.04128669351922226,0.00586337448169311
2020,Yolo,ICD-10,6945.0,976.0,14.05,60205.0,216291,0.03210951912007434,0.004512439260070923
2020,Yuba,ICD-10,4513.0,712.0,15.78,45544.0,81958,0.055064789282315334,0.008687376461114229
2021,Alameda,ICD-10,57303.0,9116.0,15.91,98370.0,1644047,0.03485484295765267,0.005544853644695072
2021,Alpine,ICD-10,18.0,1.0,5.56,72843.0,1229,0.014646053702196907,0.0008136696501220504
2021,Amador,ICD-10,2526.0,337.0,13.34,49945.0,41228,0.0612690404579412,0.008174056466479092
2021,Butte,ICD-10,19671.0,3643.0,18.52,55937.0,206336,0.09533479373449132,0.01765566842431762
2021,Calaveras,ICD-10,2531.0,339.0,13.39,56645.0,46249,0.05472550757854224,0.007329888213799218
2021,Colusa,ICD-10,1097.0,156.0,14.22,59056.0,21919,0.05004790364523929,0.007117113006980246
2021,Contra Costa,ICD-10,47076.0,7126.0,15.14,94437.0,1163941,0.04044534903401461,0.006122303450088965
2021,Del Norte,ICD-10,1197.0,154.0,12.87,44626.0,27584,0.04339472157772622,0.005582946635730859
2021,El Dorado,ICD-10,9451.0,1341.0,14.19,79332.0,193704,0.04879093875191013,0.00692293396109528
2021,Fresno,ICD-10,47105.0,7060.0,14.99,51977.0,1013103,0.04649576597838522,0.006968689264566386
2021,Glenn,ICD-10,2020.0,278.0,13.76,52296.0,28718,0.07033916010864266,0.00968033985653597
2021,Humboldt,ICD-10,5977.0,750.0,12.55,53997.0,134897,0.044307879344981725,0.00555979747511064
2021,Imperial,ICD-10,6840.0,895.0,13.08,48487.0,179138,0.03818285344259733,0.00499614822092465
2021,Inyo,ICD-10,649.0,63.0,9.71,61080.0,18924,0.034295075036990065,0.0033291058972733036
2021,Kern,ICD-10,38249.0,5070.0,13.26,46934.0,912709,0.04190711387747902,0.0055548920849909445
2021,Kings,ICD-10,5759.0,779.0,13.53,43867.0,152775,0.03769595810832924,0.005099001800032728
2021,Lake,ICD-10,4313.0,646.0,14.98,46918.0,68645,0.06283050477092286,0.009410736397406949
2021,Lassen,ICD-10,658.0,49.0,7.45,40835.0,31885,0.020636663007683863,0.0015367727771679472
2021,Los Angeles,ICD-10,403988.0,60634.0,15.01,73343.0,9809462,0.04118350221449454,0.006181174869732917
2021,Madera,ICD-10,6051.0,798.0,13.19,47871.0,158966,0.038064743404249965,0.0050199413711108035
2021,Marin,ICD-10,9224.0,1118.0,12.12,164340.0,259278,0.03557571409838089,0.0043119740201636855
2021,Mariposa,ICD-10,952.0,114.0,11.97,60465.0,17127,0.055584749226367726,0.006656156945174286
2021,Mendocino,ICD-10,4894.0,638.0,13.04,56305.0,91321,0.0535911783708019,0.006986344871387742
2021,Merced,ICD-10,12140.0,1756.0,14.46,47854.0,284610,0.04265486103791153,0.006169846456554584
2021,Modoc,ICD-10,291.0,21.0,7.22,55635.0,8641,0.03367665779423678,0.0024302742738109015
2021,Mono,ICD-10,261.0,21.0,8.05,63295.0,13271,0.019666942958330193,0.0015823977092909352
2021,Monterey,ICD-10,17889.0,2326.0,13.0,64975.0,437158,0.04092113149021635,0.005320730719785524
2021,Napa,ICD-10,5482.0,754.0,13.75,87015.0,136265,0.04023043334678751,0.005533335779547206
2021,Nevada,ICD-10,5172.0,672.0,12.99,70364.0,103517,0.049962808041191305,0.00649168735570003
2021,Orange,ICD-10,109967.0,14435.0,13.13,81505.0,3160611,0.03479295617208192,0.004567154895050355
2021,Placer,ICD-10,19165.0,2536.0,13.23,79424.0,413047,0.046399078071018555,0.006139737124346624
2021,Plumas,ICD-10,704.0,93.0,13.21,58564.0,19958,0.035274075558673214,0.004659785549654274
2021,Riverside,ICD-10,103826.0,14123.0,13.6,51558.0,2453399,0.042319247704918767,0.005756503528370233
2021,Sacramento,ICD-10,73454.0,11320.0,15.41,61752.0,1588810,0.04623208564900775,0.007124829274740214
2021,San Benito,ICD-10,2406.0,360.0,14.96,62228.0,66709,0.03606709739315535,0.005396573176033219
2021,San Bernardino,ICD-10,91284.0,12642.0,13.85,49741.0,2193087,0.04162351972356774,0.00576447719584312
2021,San Diego,ICD-10,146135.0,20537.0,14.05,73084.0,3274432,0.04462911430135059,0.006271927467114908
2021,San Joaquin,ICD-10,33393.0,4971.0,14.89,55952.0,788354,0.04235787476184557,0.006305542941368979
2021,San Luis Obispo,ICD-10,11090.0,1334.0,12.03,68378.0,279464,0.03968310766324106,0.004773423410528726
2021,San Mateo,ICD-10,22904.0,2982.0,13.02,173524.0,739149,0.0309869863856949,0.004034369254372258
2021,Santa Barbara,ICD-10,17936.0,2250.0,12.54,76392.0,437521,0.04099460368759442,0.0051426102975628595
2021,Santa Clara,ICD-10,58931.0,8721.0,14.8,143938.0,1885173,0.031260260994614285,0.004626100628430388
2021,Santa Cruz,ICD-10,9931.0,1262.0,12.71,88329.0,260475,0.03812649966407525,0.004844994721182455
2021,Shasta,ICD-10,12325.0,1512.0,12.27,54385.0,182135,0.06766958574683614,0.008301534576001317
2021,Sierra,ICD-10,98.0,12.0,12.24,47419.0,3294,0.029751062537947785,0.0036429872495446266
2021,Siskiyou,ICD-10,1771.0,178.0,10.05,52624.0,44139,0.04012324701511135,0.004032714832687646
2021,Solano,ICD-10,18007.0,2555.0,14.19,59755.0,450653,0.03995757267786967,0.0056695506298637755
2021,Sonoma,ICD-10,20610.0,2844.0,13.8,78100.0,484519,0.04253703157151732,0.00586973885441025
2021,Stanislaus,ICD-10,29264.0,4218.0,14.41,52389.0,552723,0.05294514612201772,0.007631308992026748
2021,Sutter,ICD-10,5702.0,924.0,16.2,53513.0,99152,0.05750766499919316,0.009319025334839439
2021,Tehama,ICD-10,3517.0,489.0,13.9,48029.0,65446,0.053738960364269776,0.007471808819484766
2021,Trinity,ICD-10,684.0,82.0,11.99,35829.0,16082,0.042532023380176594,0.005098868299962691
2021,Tulare,ICD-10,19448.0,2560.0,13.16,49064.0,477176,0.04075645045014837,0.005364896809562929
2021,Tuolumne,ICD-10,3231.0,442.0,13.68,52854.0,55131,0.05860586602818741,0.008017267961763799
2021,Ventura,ICD-10,35387.0,4875.0,13.78,74252.0,839471,0.042153927890302346,0.005807228599915899
2021,Yolo,ICD-10,7134.0,1039.0,14.56,66181.0,213141,0.03347080101904373,0.004874707353348253
2021,Yuba,ICD-10,4772.0,720.0,15.09,49250.0,83227,0.05733716221899143,0.008651038725413628
2022,Alameda,ICD-10,56732.0,9088.0,16.02,100836.0,1628259,0.0348421227826777,0.005581421628868626
2022,Alpine,ICD-10,10.0,4.0,40.0,67603.0,1190,0.008403361344537815,0.0033613445378151263
2022,Amador,ICD-10,2472.0,323.0,13.07,47792.0,41493,0.05957631407707324,0.0077844455691321425
2022,Butte,ICD-10,17966.0,3214.0,17.89,53962.0,207369,0.08663782918372563,0.01549894150041713
2022,Calaveras,ICD-10,2524.0,386.0,15.29,55582.0,46556,0.054214279577283274,0.00829109029985394
2022,Colusa,ICD-10,903.0,104.0,11.52,55572.0,21909,0.04121593865534712,0.004746907663517276
2022,Contra Costa,ICD-10,46208.0,6982.0,15.11,97061.0,1157019,0.03993711425655067,0.006034473072611599
2022,Del Norte,ICD-10,1341.0,151.0,11.26,43820.0,27112,0.049461493065801124,0.005569489524933609
2022,El Dorado,ICD-10,8987.0,1237.0,13.76,79567.0,192787,0.04661621374885236,0.006416407745335526
2022,Fresno,ICD-10,47111.0,7159.0,15.2,50440.0,1015359,0.046398367473967334,0.007050708173168308
2022,Glenn,ICD-10,1757.0,252.0,14.34,51112.0,28360,0.06195345557122708,0.008885754583921015
2022,Humboldt,ICD-10,6159.0,737.0,11.97,53540.0,134944,0.04564115484941902,0.005461524780649751
2022,Imperial,ICD-10,6673.0,908.0,13.61,45622.0,178940,0.03729182966357438,0.005074326589918408
2022,Inyo,ICD-10,545.0,53.0,9.72,59323.0,18742,0.029079073738128267,0.0028278732259097213
2022,Kern,ICD-10,34947.0,4643.0,13.29,44595.0,916751,0.03812049291465185,0.005064624963594258
2022,Kings,ICD-10,5429.0,759.0,13.98,42565.0,152987,0.03548667533842745,0.004961205854092178
2022,Lake,ICD-10,3966.0,601.0,15.15,45403.0,68172,0.058176377398345365,0.00881593616147392
2022,Lassen,ICD-10,579.0,50.0,8.64,41087.0,30020,0.0192871419053964,0.0016655562958027982
2022,Los Angeles,ICD-10,393647.0,59193.0,15.04,74378.0,9719765,0.040499641709444624,0.006089962051551658
2022,Madera,ICD-10,6058.0,856.0,14.13,45181.0,160329,0.03778480499472959,0.005339021636759414
2022,Marin,ICD-10,9375.0,1201.0,12.81,168814.0,256154,0.0365990771176714,0.0046885857726211575
2022,Mariposa,ICD-10,944.0,137.0,14.51,60943.0,17053,0.05535682871049082,0.00803377704802674
2022,Mendocino,ICD-10,4607.0,598.0,12.98,55104.0,90007,0.051184907840501295,0.006643927694512649
2022,Merced,ICD-10,11712.0,1709.0,14.59,45918.0,290210,0.04035698287447021,0.005888839116501844
2022,Modoc,ICD-10,307.0,38.0,12.38,57888.0,8619,0.035618981320338784,0.004408864137370925
2022,Mono,ICD-10,229.0,23.0,10.04,65921.0,13002,0.017612674973081065,0.0017689586217505
2022,Monterey,ICD-10,18704.0,2429.0,12.99,65331.0,432884,0.043207880171131294,0.005611203001265928
2022,Napa,ICD-10,5108.0,688.0,13.47,89219.0,134370,0.0380144377465208,0.005120190518716976
2022,Nevada,ICD-10,4818.0,673.0,13.97,71115.0,102401,0.047050321774201424,0.0065722014433452795
2022,Orange,ICD-10,108666.0,14826.0,13.64,84109.0,3150372,0.03449306938990062,0.004706110897379738
2022,Placer,ICD-10,18518.0,2309.0,12.47,80052.0,418074,0.04429359395705067,0.00552294569860838
2022,Plumas,ICD-10,634.0,94.0,14.83,59805.0,19443,0.03260813660443347,0.004834644859332407
2022,Riverside,ICD-10,103546.0,14693.0,14.19,50995.0,2474241,0.041849601554577745,0.005938386761839287
2022,Sacramento,ICD-10,70577.0,10399.0,14.73,61965.0,1584380,0.04454550044812482,0.006563450687335109
2022,San Benito,ICD-10,2514.0,368.0,14.64,62275.0,67643,0.037165708203361764,0.005440326419585175
2022,San Bernardino,ICD-10,91005.0,13303.0,14.62,48683.0,2194908,0.041461874484033046,0.006060846286040235
2022,San Diego,ICD-10,144735.0,20302.0,14.03,74476.0,3277176,0.04416454898973995,0.006194967862574363
2022,San Joaquin,ICD-10,32288.0,4998.0,15.48,56363.0,794293,0.04064998684364586,0.006292388325215003
2022,San Luis Obispo,ICD-10,11343.0,1419.0,12.51,68364.0,282046,0.040216844060897865,0.00503109421867355
2022,San Mateo,ICD-10,22807.0,3049.0,13.37,162863.0,728929,0.03128836964917022,0.004182849084067172
2022,Santa Barbara,ICD-10,17333.0,2136.0,12.32,77419.0,443915,0.039045763265490016,0.004811731975716072
2022,Santa Clara,ICD-10,58551.0,8629.0,14.74,142708.0,1878335,0.031171755836951344,0.0045939622058897905
2022,Santa Cruz,ICD-10,9591.0,1216.0,12.68,83277.0,264240,0.03629654859218892,0.004601877081441114
2022,Shasta,ICD-10,12200.0,1529.0,12.53,54099.0,180937,0.06742678390821115,0.00845045513079138
2022,Sierra,ICD-10,73.0,10.0,13.7,50451.0,3222,0.02265673494723774,0.0031036623215394167
2022,Siskiyou,ICD-10,1667.0,195.0,11.7,51657.0,43786,0.03807152971269356,0.004453478280729
2022,Solano,ICD-10,17339.0,2481.0,14.31,61019.0,448885,0.038626819786805086,0.005527028080688818
2022,Sonoma,ICD-10,21315.0,3062.0,14.37,78660.0,482669,0.04416069811817208,0.006343891983947592
2022,Stanislaus,ICD-10,27600.0,3821.0,13.84,51092.0,551226,0.05007020713826996,0.006931821067946722
2022,Sutter,ICD-10,4755.0,691.0,14.53,51756.0,98569,0.04824031896438028,0.007010317645507208
2022,Tehama,ICD-10,3291.0,441.0,13.4,46286.0,65299,0.050398934133753966,0.006753549058944241
2022,Trinity,ICD-10,675.0,91.0,13.48,35925.0,15778,0.04278108759031563,0.005767524401064774
2022,Tulare,ICD-10,18119.0,2204.0,12.16,46995.0,477884,0.03791505888458287,0.00461199789070151
2022,Tuolumne,ICD-10,3236.0,472.0,14.59,52565.0,54587,0.059281513913569166,0.008646747394068184
2022,Ventura,ICD-10,34253.0,4771.0,13.93,73994.0,832871,0.041126416936116156,0.005728378104172194
2022,Yolo,ICD-10,7045.0,1005.0,14.27,63544.0,222018,0.03173166139682368,0.0045266600005404965
2022,Yuba,ICD-10,4237.0,631.0,14.89,48398.0,84353,0.05022939314547201,0.0074804689815418535
